ID,System,Title,Foreign Title,Category,Region,Serial,Version,Size,CRC32,MD5,SHA1
53465,Sony PlayStation Portable,Stealth + WipEout Pure,,Demos,Europe,"ULES-00229, UMDS 10059",2.00,1806794752,bfd06f63,9fea174c6ac02aba1add55d00a4966a2,c5e940ee2e5f666617c21ff7624bf6ce2f13545d
53813,Sony PlayStation Portable,Tekken: Dark Resurrection,,Preproduction,Europe,UCET-00424/0.02,0.02,1783758848,8d5258e7,767cf429116fb323afbb94264cd9bfcb,76824b57d4cdcbc49f6a5946e28734be198e796f
53814,Sony PlayStation Portable,Jak and Daxter: The Lost Frontier,,Games,Europe,UCES-01378,1.00,1787297792,ec826df6,7e91346cec35ce942c709478d44c75d4,252f7e1f77de0d49bbd39108b329d288efe8aa0e
53815,Sony PlayStation Portable,UEFA Champions League 2006-2007,,Games,France,ULES-00706,1.00,1189150720,77907a50,4354d5e76196ddae11149ddd0845521a,5ab1a802a536e50d8fa3138087d71347c4286326
54031,Sony PlayStation Portable,Guilty Gear XX #Reload: The Midnight Carnival,ギルティギア　イグゼクス　シャープリロード,Games,Japan,ULJM 05042,1.01,486277120,5f7eb782,3080520af3cdd0e4de1afe0cfbf84c1e,f2738beacede77bda09a5cd470058a0d7be2aaaa
54032,Sony PlayStation Portable,Wangan Midnight Portable,湾岸ミッドナイト　ポータブル,Games,Japan,"ULJM 05264, ULJM 05372",1.02,336494592,33efddf0,85c3abab28df6509911461de9d58b9e9,10cffd2e05fda91fe3a1931acb24ba03bc33e4e5
54080,Sony PlayStation Portable,Shin Megami Tensei: Persona 3 Portable,,Preproduction,Europe,ULES-01523 1.00,1.00,1321893888,bd322726,673409da4110f8a5a15c87a420420189,4114a2ea28d167e856c0ce0b67fae93658e92d41
54081,Sony PlayStation Portable,Shin Megami Tensei: Persona 3 Portable,,Games,Europe,"ULES-01523, ULES-01523/1.01",1.01,1321893888,f7efdea8,67bf4cc8beda37c270b5021a5ad324ea,0d0a8cdcec8a43b01379552fffe183bdce12c3cb
54486,Sony PlayStation Portable,428: Fuusa Sareta Shibuya de,４２８　～封鎖された渋谷で～,Games,Japan,ULJS 00344,1.01,1659011072,13d7c441,9225a85fb8daa32d50aa5a822261ab05,9e14e2225dc5f879b7e67ec1d3d25419e20f1c03
54487,Sony PlayStation Portable,Hayarigami 2 Portable: Keishichou Kaii Jiken File,流行り神２ＰＯＲＴＡＢＬＥ　警視庁怪異事件ファイル,Games,Japan,"ULJS 00149, ULJS 00208",1.02,397377536,830148f5,6f5d2dd344d17203f779504bfd4d60cd,b7f3343b5e6daf3d02bbffcbd9b6a7f84c9e3d30
54488,Sony PlayStation Portable,Hayarigami Portable: Keishichou Kaii Jiken File,流行り神ＰＯＲＴＡＢＬＥ　警視庁怪異事件ファイル,Games,Japan,ULJS 00110,1.01,429522944,3f94385a,800a26224837218e4a2cddc255ab20c5,160ae0366ad8acecc43bef1b31a4366db9148554
54489,Sony PlayStation Portable,Jigen Kairou,時限回廊,Games,Japan,UCJS 10096,1.00,272498688,9dbface1,20c3f40624f582f2d6c2b59cc0f09d82,ab60ee2164146b2ebbd22f95dc0c0635f9e31469
54490,Sony PlayStation Portable,Judie no Atelier: Gramnad no Renkinjutsushi: Toraware no Moribito,ユーディーのアトリエ　～グラムナートの錬金術士～　囚われの守人,Games,Japan,ULJM 05607,1.02,1307148288,e0b0e7f4,abc620edddaf16b0e86ed6929805930d,95af68317787d8154782e0b3c0e835dddcd1dea8
54492,Sony PlayStation Portable,"Koori no Haka: Ichiyanagi Nagomu, 3-dome no Junan",氷の墓標　一柳和、３度目の受難,Games,Japan,ULJS 00247,1.03,418185216,bb7798a6,ebc5938e50e5e7e0699b2f7e0270c879,bf9f68561ca2a4cac7a0a16c60bd9db91255a7c3
54493,Sony PlayStation Portable,Machi: Unmei no Kousaten Tokubetsu-hen,街　～運命の交差点～　特別篇,Games,Japan,ULJM 05111,1.01,1542422528,5ab112a4,4dcff6f253fcf550c4f92854bea50b69,be294fa78afa377601228c79f2721cc38adf691e
54494,Sony PlayStation Portable,Sorayume Portable,ソラユメ portable,Games,Japan,ULJS 00203,1.02,1028816896,91928e00,13986397a11a19166e2b99bb9506d0af,d95b8937fb2396cebc59b615c2a4e6b1fe5bb8d4
54495,Sony PlayStation Portable,TalkMan,トークマン,Educational,Japan,"UCJS 10009, UCJS 18017",1.02,1228505088,49a98873,c12d754c2bb7dca50354e32d2d9c42f2,609b038b18a22e709c69e59ea16f13416dceefbf
54496,Sony PlayStation Portable,TalkMan Euro! TalkMan Europa Gengo-ban,TalkMan EURO！　トークマン ヨーロッパ言語版,Educational,Japan,UCJS 10033,1.03,1802960896,f0f6f1d2,cc146cb0b9723a38b571037ed278034a,94c54aa0e9f9e2d79665f1dae41726ccb4903627
54497,Sony PlayStation Portable,TalkMan-shiki Shabelingual Eikaiwa,TalkMan式　しゃべリンガル英会話,Educational,Japan,UCJS 10051,1.00,453640192,f0ab5b0a,9b05cfd0d041714d674908626a440234,c0ceaf66d75f34d1e5f6f86baba47460a4e97133
54498,Sony PlayStation Portable,TalkMan-shiki Shabelingual Eikaiwa for Kids!,TalkMan式　しゃべリンガル英会話 for Kids!,Educational,Japan,UCJS 10054,1.00,327286784,73ac3a5f,ae35bb5df770474ccbb0f670c145d736,8a54cbed0ae6e9a988652bed297b82d850bea97b
54499,Sony PlayStation Portable,Tantei Jinguuji Saburou: Hai to Diamond,探偵　神宮寺三郎　灰とダイヤモンド,Games,Japan,ULJM 05529,1.01,798162944,4a4b9912,a4b755a9c2a45c21958d400c5ba36fd9,7b91a31b18204df28a9834163125be3ca09d84e7
54573,Sony PlayStation Portable,Harry Potter and the Order of the Phoenix,,Games,Europe,ULES-00829,1.00,763002880,a9ace2a1,d742e54e45716943cd8ffd3b353d7f42,b118cc40a338b4b71e34d2bd0126a14a501db14f
54574,Sony PlayStation Portable,Ben 10: Protector of Earth,,Games,Europe,ULES-00905,1.00,673284096,4551a1f9,29240bc422185d3c945c9df000967e9a,48db75e14e809fc4b6e0dc024d2bb6aa220e4115
54575,Sony PlayStation Portable,Crash: Mind over Mutant,,Games,Europe,ULES-01170,1.00,1072037888,e6688dbe,417e16ca75e045456529bb4f241b2447,148641d53727323a08e4fa8d8e87bcbd26717b38
54576,Sony PlayStation Portable,LEGO Harry Potter: Years 1-4,,Games,Europe,"ULES-01351, ULES-01351/E",2.01,1426784256,bebf03d1,d6d66be3a566efdc060b7b1019fd9f94,9738ba1ca5eae47f5599e37d6f2e16be9354b81a
54577,Sony PlayStation Portable,Dante's Inferno,,Games,Europe,ULES-01384,1.00,1812725760,002d2110,d65a1325e540ac50a04cd3bba2c6ce45,1738562f458ca0a083e45fef3549d16fe4538583
54578,Sony PlayStation Portable,FIFA 13,,Games,Europe,ULES-01565#,1.00,1293582336,b6ee1f4e,d756c61e8acae658ebe9789e227e1afa,88e7fd10d5402e3aea4ae7822dd15e34d6548b50
54579,Sony PlayStation Portable,Demo Disc for PSP Vol. 1,,Demos,Europe,UCJB-98302,1.00,905314304,bef67377,907affae3dadf8a9d361f07155342ec6,3f10d6d73c427322bc433a877714f930be5af598
54709,Sony PlayStation Portable,Simple 2500 Series Portable!! Vol. 3: The Dokodemo Suiri: IT Tantei Zen 68 no Jikenbo,ＳＩＭＰＬＥ２５００シリーズポータブル！！　Ｖｏｌ．３　ＴＨＥどこでも推理　－ＩＴ探偵：全６８の事件簿ー,Games,Japan,ULJS 00053,1.07,825720832,d74b869b,0d51188ee455656f2aab952f56202617,e9ecbea3298011ed1abbd9e7b55cbce8e6e93f99
54710,Sony PlayStation Portable,Enkaku Sousa: Shinjitsu e no 23-nichi-kan,遠隔捜査 ー真実への２３日間ー,Games,Japan,UCJS 10088,1.00,739835904,e0df5d2a,9f9bb5eec3d2c37f184955b591923e1c,ccfa2fa6f30fa35f248b1acd2990d3bea8591490
54721,Sony PlayStation Portable,Disney/Pixar Toy Story 3,,Games,Europe,ULES-01406,2.00,905543680,5b4a100c,ac67947409a2ba396a547abfc0cc75ff,97bb8ee0dcdb5f879749ee07b68d198101884d75
54804,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 1,PlayStation Spot 専用 UMD Vol.1,Demos,Japan,UCJX 90015,1.01,473628672,9d2049cb,b976318fc32577e0c28fbadc247c760c,ad74173551805f704695e943e11ad55eb16965e1
54805,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 2,PlayStation Spot 専用 UMD Vol.2,Demos,Japan,UCJX 90017,1.01,590774272,48cc709a,d0bc6075261b873315fc3d42fd86eff8,65e24807792d5a116612de1ed748a6017d7fbace
54806,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 3,PlayStation Spot 専用 UMD Vol.3,Demos,Japan,UCJX 90018,1.01,406454272,74150dfc,dd39d4dcf781f081f30731b54a6cb0a6,5686155b9001bd283dec0941b5f88a3b8550e131
54807,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Vol. 4,PlayStation Spot 専用 UMD Vol.4,Demos,Japan,UCJX 90020,1.00,375128064,4ef92ebf,34b5c9846e77bfb7b52cd2847ddac612,9fd5ded08197e5d2b2c2d576e5673b54c09061a6
54808,Sony PlayStation Portable,SCEJ PSP Browser,,Preproduction,Japan,UTST-99261,1.00,19955712,a55d954e,744de8364c27a0eb7817acecbd0a5180,d998b217f8827d617e4fbc6efd3e25b086a26071
54809,Sony PlayStation Portable,SCEJ PSP Browser,,Preproduction,Japan,UTST-99281,1.00,13238272,397f84cb,81b9de6d14723dc591ad2286a16d967e,be6bdc5b916c8322eb5d361a77301c732e514382
54810,Sony PlayStation Portable,PlayStation Spot Sen'you UMD Version 2.00,PlayStation Spot 専用 UMD Version 2.00,Applications,Japan,"UCJS-90007, UCJX-90007",2.00,48365568,54efa081,6fdf1d3595f11247e3bb29d27f4e93a8,76acad34164c8a9862a4ecd2e9d620191b278532
54811,Sony PlayStation Portable,PSP System Software Update Disc Ver. 3.11,PSP システムソフトウェア アップデートディスク Ver.3.11,Applications,Japan,UCJX 90025,1.00,42074112,531fbc5b,974bfb7ebb2587a09415953d5887aa8c,e2573f3f8c0f0845205cf6404c669dd6e49ae45e
54815,Sony PlayStation Portable,System Software Update Ver. 3.73,システムソフトウェアアップデート Ver. 3.73,Applications,Japan,"UCJX 90027, UTST-99437",1.00,109314048,9f65d179,e0976780096e4b46c3f80ac0db8ddca9,eb67bde1712791504e1ccb65effee57398c02b34
54950,Sony PlayStation Portable,Los Simpson: El Videojuego,,Games,Spain,"ULES-00979, ULES-00979/1.00",1.00,760807424,dacea223,712145ff2b5f36f3b1d70dab37a178bc,21fea3d086987047a107744f4b6876f34b47a014
54952,Sony PlayStation Portable,Hilton Garden Inn: Ultimate Team Play,,Games,USA,UCUS 94341,1.00,114753536,f146e783,e4404d66f290848f146a851a4191dc1d,30403d787bce36968bf2736ddc2f427a14f6abd8
54996,Sony PlayStation Portable,Monster Kingdom: Jewel Summoner,,Demos,USA,ULUS 80017,1.00,531726336,1fe49334,bca5c7aeb6cb20c892edfe790cb595e8,d957ff8d3722d14612cbb6b4b3c371bf0386da5b
55017,Sony PlayStation Portable,Game Sharing Server Disc,,Preproduction,Europe,UCES-00218/1.00,2.00,48463872,f4dc21f6,f92a916cd8e30868429b472e9c825a28,eed5d991fc0a6aabccf6d8ef756c1598fc2483d7
55018,Sony PlayStation Portable,Retail Sampler No. 4,,Preproduction,Europe,UCED-00686/1.00,1.00,1561624576,93e41739,f53ec4f6d137ad763e286898c502443e,6d2bc53fa12151f3f4082c687d5977870c5eef64
55019,Sony PlayStation Portable,Jeanne d'Arc,ジャンヌ・ダルク,Preproduction,Japan,UCJP-00062-1,1.00,828014592,33c5e1e7,49cc30ef723ba8bfd31b0e75d6bfdcbd,c2e16c62b14b0564a864a215e041c0d9d1fb7f9e
55020,Sony PlayStation Portable,PlayStation Spot,,Applications,Japan,UCJP 00018,1.00,42663936,433acb91,2d4d262435949108636a192b21484596,1306262a00ee2447b95e4072b59b3fff31d0348b
55021,Sony PlayStation Portable,Firmware 3.73,,Applications,Europe,UCED-01018,1.00,109314048,8719090b,62e8a6c90ddb0db94a95100931192860,1bcc7158788a8f2149f371438b939d1e5fd8b9db
55022,Sony PlayStation Portable,Updater Test A0304: Game (w) 1.50 + Updater (0304) 9999/9.99,アップデータテストA0304：ゲーム(w)1.50＋アップデータ(0304)9999/9.99,Preproduction,Japan,UTST-99332,1.00,226295808,95e05f4a,c4c8857e4338eed413afb8c5bf6be33c,780bffcb392e67f4b24d3cb4252a1d618c04920d
55023,Sony PlayStation Portable,PSP Update Disc 1.00,PSP アップデートディスク 1.00,Preproduction,Japan,UTST-99119,,14712832,397e6867,25bd2ffee63afe4f81f1c7cda020d416,6dc6bcf8caa753a9d69f1159748c499be5d40a53
55024,Sony PlayStation Portable,Karakuri,カラクリ,Preproduction,Japan,ULJP-00572,0.33,281935872,769b15c3,7524585d75a4eb33fa6fa17cf5ba707d,3702bc41c71fc48ef0b6595d8481709db7de3a59
55025,Sony PlayStation Portable,PSP Seizou Kensa Disc (1),PSP製造検査DISC（1）,Preproduction,Japan,UMDT-99801,1.00,116588544,20d6b5a9,8fda714813ae136c9548b35b34d21edd,74b61c22cbd666fb3b4e67654038a023082d1e15
55026,Sony PlayStation Portable,Scooby-Doo! Who's Watching Who?,,Games,Europe,ULES-00571,1.00,618496000,b656d028,d562d5fec7df29acc411c56ad6225693,393ab02d317578cde94e16c05b3c38c34b0c6009
55027,Sony PlayStation Portable,Harry Potter and the Goblet of Fire,,Games,Europe,ULES-00210,1.01,413696000,3fe53151,c89324b997108b50d14e0a80634e35fa,9e6064fb66587c4c2d4de2ba7e15c60b5ae0b825
55066,Sony PlayStation Portable,Despicable Me,,Games,Europe,ULES-01447,1.00,650969088,5312d8e1,2d75c6ade3a937af34e1e263299180c9,41e26b66c49857d7efc38b0ed523e7bd5109587a
55084,Sony PlayStation Portable,Medal of Honor: Heroes,,Games,Spain,ULES-00561,1.00,1447165952,6181abd4,90d7311f3dd96ce322a64685942a7c5c,64b0c9fa42b22c01ea317674c3789b4655afd6b2
55085,Sony PlayStation Portable,The Sims 2: Pets,,Games,Europe,ULES-00595,1.00,1517813760,ca4b8967,edf3606872c090bef0cabdef74d83337,e9bcbe447114201f2b0028469167f09e49ccf621
55086,Sony PlayStation Portable,Spider-Man: Web of Shadows: Amazing Allies Edition,,Games,Europe,ULES-01174,2.00,516456448,e2d49e42,753d6f34f8f1abac4fdb10d1d9dc53a9,2d500aa8efdf99b2b92fbb8eaa28253454510378
55087,Sony PlayStation Portable,Nickelodeon SpongeBob SquarePants: SpongeBob's Truth or Square,,Games,Europe,ULES-01365,1.01,1417445376,2beae583,a47b17ea0c935da06afda83daa6069c1,55333cda99ec817f28a3552acfd1cbab18778520
55088,Sony PlayStation Portable,Naruto Shippuden: Kizuna Drive,,Games,Europe,ULES-01516,1.00,1181843456,24703e28,affbc32db639be118e1177dd7bab0211,8c8b3107a0b9e34611d311204251059c24f07ec8
55089,Sony PlayStation Portable,Medal of Honor: Heroes 2,,Games,Australia,ULES-00988/P,1.00,1226768384,97446e23,1786a97fa96cfa9cbfdcf5916433ed38,4c7551ecf5740cb58dc7909e63ea55b882d8ef56
55107,Sony PlayStation Portable,Koloomn,,Games,Europe,ULES-00143,1.02,143163392,f4a7589f,5c2c9639645004b285e3fa3fcc46018d,1c9da907cc0c122e60f7bb297b670ba73824dab8
55108,Sony PlayStation Portable,Il Signore degli Anelli: Tactics,,Games,Italy,ULES-00201,1.00,543817728,c432683f,a224711d4dc15d8268f96f64c6e8b255,8939c390d50e7dafaa0b73e821fbff711e44394d
55109,Sony PlayStation Portable,PlayStation Network Collection: Puzzle Pack,,Games,Europe,UCES-01159,1.02,841187328,08ec66c6,edb148099726727b3c39455dc6ca4e52,17a38ac3379134de182541e058996191f589ca15
55110,Sony PlayStation Portable,Thrillville,,Games,Europe,ULES-00646,1.00,854720512,dcfbdc75,d598192881ee9a644092158f71a6b39f,7b2844a22fe4364d396ad1708af1b8432ebeaef4
55111,Sony PlayStation Portable,EyePet Adventures,,Games,Europe,"UCES-01531, UCES-01531/POR",1.00,1027670016,654c4d58,7a5f52de193920d4ab9d3a1a03547dd9,eef5accc88ca20cdd41e5f924af8c5c72246a96b
55112,Sony PlayStation Portable,Professor Sudoku,,Games,Europe,ULES-00389,1.01,1125810176,56ab3ee3,5e0a3707cf9cdb62c04eb92495df13e6,f6bf815b615bc46f69fd79ba2861468b8ee4daa3
55113,Sony PlayStation Portable,FIFA 06,,Games,Italy,ULES-00164/P,1.00,1198850048,db575fdd,cf46ff55f78a5a111033769fe2b37170,9fe68ec1cd48b2f643e5e4839445fb9cf8adf41d
55114,Sony PlayStation Portable,UEFA Euro 2008: Austria-Switzerland,,Games,Europe,ULES-01038,1.00,1379237888,f4a7d65d,55926e72e20a68a854e574576583b0f8,f5244b862402552a4236a071873161777eccae4d
55115,Sony PlayStation Portable,Transformers: Revenge of the Fallen,Transformers: La Vendetta del Caduto / Transformers: La Venganza de los Caídos,Games,Europe,ULES-01287/E,1.00,1750237184,4f581222,0546ed1f95c7e9b81cf069cbbe74e66e,8f403cb00f718206ca88d67c7a140b03ffd0822f
55116,Sony PlayStation Portable,Me & My Katamari,,Games,Europe,ULES-00339,1.00,1768980480,622629d4,b21ad43b8220a2c11f6d4f2564bbb088,f021d30d2d61b17ca52b49cc6375cd2dda359aa0
55179,Sony PlayStation Portable,Viorate no Atelier: Gramnad no Renkinjutsushi 2: Gunjou no Omoide,ヴィオラートのアトリエ　～グラムナートの錬金術士２～　群青の思い出,Games,Japan,ULJM 05835,1.01,1411317760,c92010b3,d279534cf2b9b531fd12377a64740a75,7e2eb40f7fa9c90c9d4509b4c368dc79ab77237e
55180,Sony PlayStation Portable,Hayarigami 3: Keishichou Kaii Jiken File,流行り神３　警視庁怪異事件ファイル,Games,Japan,ULJS 00204,1.01,360153088,9b8a7f2f,765c37dbb7c78e6a20542ef0d85fada0,3af9ab0442d7c4c2b0956eb2b920f66cafedb79d
55181,Sony PlayStation Portable,"Amagoushi no Yakata Portable: Ichiyanagi Nagomu, Saisho no Junan",雨格子の館 PORTABLE 一柳和、最初の受難,Games,Japan,ULJS 00216,1.02,900038656,897f1bb9,fb0d9108f16d63a603f08a11b5a2a0d7,83914c86fd967be62d6aa8ad40622bd8a61aa5c4
55182,Sony PlayStation Portable,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,不思議のダンジョン　風来のシレン３　ポータブル,Games,Japan,ULJS 00239,1.01,1192886272,4105c2b0,a5a278aaea201bd6d6c5245a2bb8f220,016b0a186d152cca34b110a99c563851e77979cb
55183,Sony PlayStation Portable,Meitantei Conan: Kako kara no Prelude,名探偵コナン　過去からの前奏曲,Games,Japan,ULJS 00488,1.02,716505088,7bbf2ca1,8defe0b0188c134addcea5f686ce9bdc,eb1bc8284ad0a3e106f1a98e5828bc44d895a8da
55299,Sony PlayStation Portable,Scudetto 2006: Championship Manager,,Games,Italy,ULES-00332,1.00,206864384,92619710,f2b039083c37f7c76d9454211e65d7c3,5933154630ee4c6b67b57c7dbe86f0b08639aa2a
55328,Sony PlayStation Portable,Passport to... Rome,,Applications,Europe,UCET-00460/0.01,0.01,838074368,568b8517,0b3da4228acdb97f907e14a8d77de4c4,ea25aa721536ec0c2c613094a765040deb86b187
55339,Sony PlayStation Portable,Disney/Pixar WALL-E,,Games,Europe,ULES-01075,1.00,778698752,7697e767,534521416bfd8790d4e63efbb3705ee9,68714f6a3dabd942d572c9f37cb58af4a7eefdc7
55340,Sony PlayStation Portable,Surf's Up,,Games,Europe,ULES-00816,1.00,906362880,f789afa3,248afa5e132e38ef0955543fd75a3d3e,9be232920612cda1cb42eb82df1a2aacd8f9dc9d
55341,Sony PlayStation Portable,Buzz! Concurso Universal,Buzz! Quiz World,Games,Europe,UCES-01292/9131366,1.00,1591050240,c00566cd,39b2f0c8a9c5ff3cfdbf935b42568b9a,475b124240d6458fc9eed83ebf06e7781f8a55d2
55349,Sony PlayStation Portable,Hot Wheels: Ultimate Racing,,Games,Europe,ULES-00828,1.02,866451456,94765d72,c115120bad0dec6956767228728c3524,a0d2ef3edb079c345071882f361126ef2569fd81
55425,Sony PlayStation Portable,Echochrome,,Preproduction,Europe,"UCED-01060/9991250, UCED-01060/9991656",0.02,195821568,5d2d23ee,75bc959815d5b02f0c40450f5bc58ae1,d2ce5c9e5cd9a32161ddcbbb05eee7609e0e9afe
55426,Sony PlayStation Portable,Greatest Hits Vol. 1,Ceramic White PSP May 2006,Demos,Europe,UCED-00316,1.01,1560117248,5fadd6ee,e4c29d6fdaa5fb0c332fcff4d830e2a2,1d660f0636f4071e51fa9d769a98b15c1feac450
55697,Sony PlayStation Portable,Disney/Pixar Cars,Disney/Pixar Cars: Motori Ruggenti,Games,Italy,ULES-00325,1.00,906362880,de060d79,41c5fedc649dabc763e602ab6cceacc9,6a63c67dc3b50f30ccbc50d3ebd595b85079bcad
55698,Sony PlayStation Portable,Buzz! Il Quizzone Nazionale,,Games,Italy,UCES-01198,1.01,898400256,d691bce7,f74b6bf79af3ad069678f8c18343c63e,5c8ad2a0181a31dcae20c913d7a603e65ff2d77d
55699,Sony PlayStation Portable,I Simpson: Il Videogioco,,Games,Italy,ULES-00977,1.00,774668288,6dd939a3,1c22b53f5a1d5fdab55129bc0d58d49a,855af9807811d00b0e178c2e8af117488a7c0cbd
55700,Sony PlayStation Portable,Scooby-Doo! Who's Watching Who?,Scooby-Doo! Chi sta guardando chi? / Scooby-Doo! ¿Quién está mirando a quién?,Games,Europe,ULES-00573,1.00,618496000,0bc43ad1,084fb8681f4c8b186f7ab6287ab71cfd,232c8b85a25f2a65fb64073805d7b94b942ab88d
55701,Sony PlayStation Portable,Mondiali FIFA 2006,FIFA World Cup Germany 2006,Games,Italy,ULES-00343,1.02,1226211328,1eed5a68,4684ca68df1a761306085d85f12909f5,0dc298e86d1a949e1e883d6f75fa79a703a40556
55702,Sony PlayStation Portable,FIFA 09,,Games,Italy,ULES-01138,1.00,1229520896,6eaeafb2,b796bc4f667192f2f2f51cfd8527a8f7,bf38f07cbcfcf019d147c0a34fb281ca6b8f828d
55703,Sony PlayStation Portable,FIFA 07,,Games,Italy,ULES-00442,1.02,1245052928,b0a67903,a697324dbdb27798abc3694e1df729e4,462c0216bb8ab331fabc453f183d7a9c66666964
55709,Sony PlayStation Portable,Medal of Honor: Heroes,,Games,Italy,ULES-00560,1.00,1447165952,02167c39,116a4cc03780d9a0197efc4534e0006c,7b530827bbc2d34208f92d0eaa22c082cfc5dc68
55710,Sony PlayStation Portable,FIFA 12,,Games,Italy,ULES-01551,1.00,1249050624,d2ac4858,8f91327826b9e9a3a4891f80993626fc,237b03ff7bbea41cdc48b3ccbd4979fd3db30b93
55711,Sony PlayStation Portable,FIFA 13,,Games,Italy,ULES-01573,1.00,1249083392,aa01457a,9b9a70b1f2a0d1f142fcd810fc3eed25,12a91e5d6f5c9a0b9208328f96a7c953ce14a95c
55712,Sony PlayStation Portable,PES 2013: Pro Evolution Soccer,,Games,Europe,ULES-01577,1.00,1258913792,2a080b07,726cee43dfcd47280c55974e8f7ef4ed,1cfad3de23fc8f5ac93cda76e8bbdd2cf77c3038
55713,Sony PlayStation Portable,FIFA 14: Legacy Edition,,Games,Italy,ULES-01588,1.00,1249083392,438c07a6,a748c012eb44a93e27d1a3d16e1869ca,3e930015c2585f250040dcfdff376eddb064af01
55847,Sony PlayStation Portable,UEFA Champions League 2006-2007,,Games,Italy,ULES-00707,1.00,1170505728,fb99ced9,fe924bd27153ece37c8f122e079ea7db,53d0a08062f3f0608f1aa6414b3c73ad10a14fa6
55871,Sony PlayStation Portable,Football Manager Handheld 2011,,Games,Europe,ULES-01455,1.02,213843968,0365baa0,6281c0b236c267483ef3d388567e386c,9cdb162136ad20e53e1864f8086fa748ef1d5ec4
55895,Sony PlayStation Portable,Yggdra Union,,Demos,USA,ULUS-80020,1.00,768671744,78af9d97,fee245ba9cb874aa075fe3c6d9bf5889,3c5fc93e68509b0203d8a1cb3b7789e08936605f
55896,Sony PlayStation Portable,Crash: Mind over Mutant,Crash ¡Guerra al Coco-Maniaco! / Crash: Il Dominio Sui Mutanti,Games,Europe,ULES-01172/E,1.00,1576894464,775e8790,e28b3e54e65f20610880be1bf58f7684,d54aaf8d6c63c4ea32f7d83ae1a57105f10b9c7f
55939,Sony PlayStation Portable,PES 2014: Pro Evolution Soccer,,Games,Europe,ULES-01597,1.01,1185316864,c5b4a90d,14012d2767910edf0b6f2e3e73c142fd,6c96aa13c9a8c28ff452b7f2413c025515e34062
55968,Sony PlayStation Portable,Gottlieb Pinball Classics,,Games,Europe,ULES-00212,1.02,264830976,37a5399d,e71cb3668e8c75d61f899288e3b86a8a,f030097e9d39685b788251464c337af5ecff4130
56221,Sony PlayStation Portable,DTM Race Driver 2,,Games,Europe,ULES-00041,1.01,1345159168,b4d00d1d,ccd51fdb4adfae0bf27ee116d792c3a1,a35bbf2fe802f4f49e90871cd0e9213eccde7fdb
56222,Sony PlayStation Portable,FIFA 13,,Games,Germany,ULES-01574,1.00,1458438144,49685786,3464581459e696916302b4be1e284019,ca692ea785f9829a36746448935a3341a583af01
56223,Sony PlayStation Portable,Warriors Orochi 2,,Games,Germany,ULES-01262,1.01,1710522368,c79504a0,756aea2b7e7109af094c8c495c43508a,8b498104d48707545b3823e0767531d60ec9d505
56232,Sony PlayStation Portable,Secret Agent Clank,,Demos,USA,UCUS 98707,1.00,209158144,6a1985ba,7674b2a4eca95b1b77342262a28c5da5,2029b8bc58ce0b72db36cdd9ce2d953de08a6158
56277,Sony PlayStation Portable,Buzz! The Ultimate Music Quiz,Buzz! O Grande Desafio Musical / Buzz! El Concurso Musical Definitivo,Games,Europe,UCES-01451,1.02,912785408,e7c30d87,7d3b15ac5a71f5cd6f069c0f3aadd7df,8c9f97b32ec5c4e5ea6a2c3f732123ec4768f481
56278,Sony PlayStation Portable,Crash Tag Team Racing,,Games,Spain,ULES-00171,1.00,1531117568,bb9c22b8,e43420a51a89fb5cf093f3591067904d,5f83886cc5ec12be065f47bee96e33af05d23cbc
56279,Sony PlayStation Portable,Disney/Pixar Cars,,Games,Spain,ULES-00324#,1.01,906362880,a154278e,a4a482e5e8006989ab309dbaedc903b0,92ea4a90ceee3c17ed5c2b1baad8b4037f431d6d
56280,Sony PlayStation Portable,Disney/Pixar Ratatouille,,Games,Spain,ULES-00737,1.00,906362880,43b89d4a,bbe1c9981ac31f5d50451da2144b8da7,d0122b2d5f90d20b8afe8beb216a4739cc704f96
56281,Sony PlayStation Portable,FIFA 07,,Games,Spain,ULES-00444,1.02,1305346048,4caebd06,b89ffe15860407aaa889a266ffd229f6,89226ae39d0cdcd183797f835e448e19130b4353
56282,Sony PlayStation Portable,FIFA 08,,Games,Spain,ULES-00895,1.00,1256390656,17146fa1,be40ba1ceb6b4ac8603776768895ddd2,497e49b27d8e3ed9f87270873da4baef6decf9d4
56283,Sony PlayStation Portable,FIFA 10,,Games,Spain,ULES-01323,1.00,1327562752,05363593,9eb12fe673056456c5185c21f81307b3,98b0d3448c512aa65e002a32385cddad81a9e483
56284,Sony PlayStation Portable,Marvel: Ultimate Alliance 2,,Games,Europe,ULES-01343,1.02,1788575744,ff7dd2fd,146f9e2ae5815f1511c09afe780f6b34,debb19ce7ed1faa0d6e9dbfe327a659a6ecb184f
56285,Sony PlayStation Portable,FIFA 11,,Games,Spain,ULES-01479,1.00,1327333376,062cc32d,986e82df5caaefdfed4842c3d6205e5d,0e49d7a6dd1e8aed3ad3acf55d1e7e54699d5995
